Test ID:,Ver:,fs:,Room:,Room Config:,Channel:,Freq band:,Centre freq:,DRR:,DRR Mean (Ch):,T60:,T60 Mean (Ch):,FB DRR :,FB DRR Mean (Ch):,FB T60:,FB T60 Mean (Ch):,Filename
201,1,16000,r2_rir_bformat_3,dixon-studio-theatre-university-york,1,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r2_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
202,1,16000,r2_rir_bformat_3,dixon-studio-theatre-university-york,1,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r2_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
203,1,16000,r2_rir_bformat_3,dixon-studio-theatre-university-york,1,23,0.000000,0.000000,0.000000,0.840000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r2_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
204,1,16000,r2_rir_bformat_3,dixon-studio-theatre-university-york,1,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r2_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
205,1,16000,r2_rir_bformat_3,dixon-studio-theatre-university-york,1,25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r2_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
206,1,16000,r2_rir_bformat_3,dixon-studio-theatre-university-york,1,26,0.000000,0.000000,0.000000,0.580000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r2_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
207,1,16000,r2_rir_bformat_3,dixon-studio-theatre-university-york,1,27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r2_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
208,1,16000,r2_rir_bformat_3,dixon-studio-theatre-university-york,1,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r2_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
209,1,16000,r2_rir_bformat_3,dixon-studio-theatre-university-york,1,29,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r2_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
210,1,16000,r2_rir_bformat_3,dixon-studio-theatre-university-york,1,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r2_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
211,1,16000,r1_rir_bformat_3,dixon-studio-theatre-university-york,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
212,1,16000,r1_rir_bformat_3,dixon-studio-theatre-university-york,1,2,0.000000,0.000000,0.000000,1.370000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
213,1,16000,r1_rir_bformat_3,dixon-studio-theatre-university-york,1,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
214,1,16000,r1_rir_bformat_3,dixon-studio-theatre-university-york,1,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
215,1,16000,r1_rir_bformat_3,dixon-studio-theatre-university-york,1,5,0.000000,0.000000,0.000000,1.360000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
216,1,16000,r1_rir_bformat_3,dixon-studio-theatre-university-york,1,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
217,1,16000,r1_rir_bformat_3,dixon-studio-theatre-university-york,1,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
218,1,16000,r1_rir_bformat_3,dixon-studio-theatre-university-york,1,8,0.000000,0.000000,0.000000,1.040000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
219,1,16000,r1_rir_bformat_3,dixon-studio-theatre-university-york,1,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
220,1,16000,r1_rir_bformat_3,dixon-studio-theatre-university-york,1,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
221,1,16000,r1_rir_bformat_3,dixon-studio-theatre-university-york,1,11,0.000000,0.000000,0.000000,1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
222,1,16000,r1_rir_bformat_3,dixon-studio-theatre-university-york,1,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
223,1,16000,r1_rir_bformat_3,dixon-studio-theatre-university-york,1,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
224,1,16000,r1_rir_bformat_3,dixon-studio-theatre-university-york,1,14,0.000000,0.000000,0.000000,1.090000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
225,1,16000,r1_rir_bformat_3,dixon-studio-theatre-university-york,1,15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
226,1,16000,r1_rir_bformat_3,dixon-studio-theatre-university-york,1,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
227,1,16000,r1_rir_bformat_3,dixon-studio-theatre-university-york,1,17,0.000000,0.000000,0.000000,1.120000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
228,1,16000,r1_rir_bformat_3,dixon-studio-theatre-university-york,1,18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
229,1,16000,r1_rir_bformat_3,dixon-studio-theatre-university-york,1,19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
230,1,16000,r1_rir_bformat_3,dixon-studio-theatre-university-york,1,20,0.000000,0.000000,0.000000,1.050000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
231,1,16000,r1_rir_bformat_3,dixon-studio-theatre-university-york,1,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
232,1,16000,r1_rir_bformat_3,dixon-studio-theatre-university-york,1,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
233,1,16000,r1_rir_bformat_3,dixon-studio-theatre-university-york,1,23,0.000000,0.000000,0.000000,0.840000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
234,1,16000,r1_rir_bformat_3,dixon-studio-theatre-university-york,1,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
235,1,16000,r1_rir_bformat_3,dixon-studio-theatre-university-york,1,25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
236,1,16000,r1_rir_bformat_3,dixon-studio-theatre-university-york,1,26,0.000000,0.000000,0.000000,0.590000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
237,1,16000,r1_rir_bformat_3,dixon-studio-theatre-university-york,1,27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
238,1,16000,r1_rir_bformat_3,dixon-studio-theatre-university-york,1,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
239,1,16000,r1_rir_bformat_3,dixon-studio-theatre-university-york,1,29,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
240,1,16000,r1_rir_bformat_3,dixon-studio-theatre-university-york,1,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_3_<talker>_<utter>_<noise>_<SNR>dB.wav
241,1,16000,r1_rir_bformat_1,dixon-studio-theatre-university-york,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
242,1,16000,r1_rir_bformat_1,dixon-studio-theatre-university-york,1,2,0.000000,0.000000,0.000000,1.460000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
243,1,16000,r1_rir_bformat_1,dixon-studio-theatre-university-york,1,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
244,1,16000,r1_rir_bformat_1,dixon-studio-theatre-university-york,1,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
245,1,16000,r1_rir_bformat_1,dixon-studio-theatre-university-york,1,5,0.000000,0.000000,0.000000,1.400000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
246,1,16000,r1_rir_bformat_1,dixon-studio-theatre-university-york,1,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
247,1,16000,r1_rir_bformat_1,dixon-studio-theatre-university-york,1,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
248,1,16000,r1_rir_bformat_1,dixon-studio-theatre-university-york,1,8,0.000000,0.000000,0.000000,1.190000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
249,1,16000,r1_rir_bformat_1,dixon-studio-theatre-university-york,1,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
250,1,16000,r1_rir_bformat_1,dixon-studio-theatre-university-york,1,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
251,1,16000,r1_rir_bformat_1,dixon-studio-theatre-university-york,1,11,0.000000,0.000000,0.000000,1.150000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
252,1,16000,r1_rir_bformat_1,dixon-studio-theatre-university-york,1,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
253,1,16000,r1_rir_bformat_1,dixon-studio-theatre-university-york,1,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
254,1,16000,r1_rir_bformat_1,dixon-studio-theatre-university-york,1,14,0.000000,0.000000,0.000000,1.080000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
255,1,16000,r1_rir_bformat_1,dixon-studio-theatre-university-york,1,15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
256,1,16000,r1_rir_bformat_1,dixon-studio-theatre-university-york,1,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
257,1,16000,r1_rir_bformat_1,dixon-studio-theatre-university-york,1,17,0.000000,0.000000,0.000000,1.120000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
258,1,16000,r1_rir_bformat_1,dixon-studio-theatre-university-york,1,18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
259,1,16000,r1_rir_bformat_1,dixon-studio-theatre-university-york,1,19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
260,1,16000,r1_rir_bformat_1,dixon-studio-theatre-university-york,1,20,0.000000,0.000000,0.000000,1.090000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
261,1,16000,r1_rir_bformat_1,dixon-studio-theatre-university-york,1,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
262,1,16000,r1_rir_bformat_1,dixon-studio-theatre-university-york,1,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
263,1,16000,r1_rir_bformat_1,dixon-studio-theatre-university-york,1,23,0.000000,0.000000,0.000000,0.850000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
264,1,16000,r1_rir_bformat_1,dixon-studio-theatre-university-york,1,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
265,1,16000,r1_rir_bformat_1,dixon-studio-theatre-university-york,1,25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
266,1,16000,r1_rir_bformat_1,dixon-studio-theatre-university-york,1,26,0.000000,0.000000,0.000000,0.640000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
267,1,16000,r1_rir_bformat_1,dixon-studio-theatre-university-york,1,27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
268,1,16000,r1_rir_bformat_1,dixon-studio-theatre-university-york,1,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
269,1,16000,r1_rir_bformat_1,dixon-studio-theatre-university-york,1,29,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
270,1,16000,r1_rir_bformat_1,dixon-studio-theatre-university-york,1,30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r1_rir_bformat_1_<talker>_<utter>_<noise>_<SNR>dB.wav
271,1,16000,r5_rir_bformat_4,dixon-studio-theatre-university-york,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r5_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
272,1,16000,r5_rir_bformat_4,dixon-studio-theatre-university-york,1,2,0.000000,0.000000,0.000000,2.170000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r5_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
273,1,16000,r5_rir_bformat_4,dixon-studio-theatre-university-york,1,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r5_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
274,1,16000,r5_rir_bformat_4,dixon-studio-theatre-university-york,1,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r5_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
275,1,16000,r5_rir_bformat_4,dixon-studio-theatre-university-york,1,5,0.000000,0.000000,0.000000,1.690000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r5_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
276,1,16000,r5_rir_bformat_4,dixon-studio-theatre-university-york,1,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r5_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
277,1,16000,r5_rir_bformat_4,dixon-studio-theatre-university-york,1,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r5_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
278,1,16000,r5_rir_bformat_4,dixon-studio-theatre-university-york,1,8,0.000000,0.000000,0.000000,1.020000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r5_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
279,1,16000,r5_rir_bformat_4,dixon-studio-theatre-university-york,1,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r5_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
280,1,16000,r5_rir_bformat_4,dixon-studio-theatre-university-york,1,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r5_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
281,1,16000,r5_rir_bformat_4,dixon-studio-theatre-university-york,1,11,0.000000,0.000000,0.000000,1.190000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r5_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
282,1,16000,r5_rir_bformat_4,dixon-studio-theatre-university-york,1,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r5_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
283,1,16000,r5_rir_bformat_4,dixon-studio-theatre-university-york,1,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r5_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
284,1,16000,r5_rir_bformat_4,dixon-studio-theatre-university-york,1,14,0.000000,0.000000,0.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r5_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
285,1,16000,r5_rir_bformat_4,dixon-studio-theatre-university-york,1,15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r5_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
286,1,16000,r5_rir_bformat_4,dixon-studio-theatre-university-york,1,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r5_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
287,1,16000,r5_rir_bformat_4,dixon-studio-theatre-university-york,1,17,0.000000,0.000000,0.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r5_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
288,1,16000,r5_rir_bformat_4,dixon-studio-theatre-university-york,1,18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r5_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
289,1,16000,r5_rir_bformat_4,dixon-studio-theatre-university-york,1,19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r5_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
290,1,16000,r5_rir_bformat_4,dixon-studio-theatre-university-york,1,20,0.000000,0.000000,0.000000,1.090000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r5_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
291,1,16000,r5_rir_bformat_4,dixon-studio-theatre-university-york,1,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r5_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
292,1,16000,r5_rir_bformat_4,dixon-studio-theatre-university-york,1,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r5_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
293,1,16000,r5_rir_bformat_4,dixon-studio-theatre-university-york,1,23,0.000000,0.000000,0.000000,0.860000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r5_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
294,1,16000,r5_rir_bformat_4,dixon-studio-theatre-university-york,1,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r5_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
295,1,16000,r5_rir_bformat_4,dixon-studio-theatre-university-york,1,25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r5_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
296,1,16000,r5_rir_bformat_4,dixon-studio-theatre-university-york,1,26,0.000000,0.000000,0.000000,0.590000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r5_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
297,1,16000,r5_rir_bformat_4,dixon-studio-theatre-university-york,1,27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r5_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
298,1,16000,r5_rir_bformat_4,dixon-studio-theatre-university-york,1,28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Unknown_dixon-studio-theatre-university-york_r5_rir_bformat_4_<talker>_<utter>_<noise>_<SNR>dB.wav
