Test ID:,Ver:,fs:,Room:,Session ID:,Mic Pos:,Source Pos:,Config:,Rec Type:,RIR:,Freq band:,Centre freq:,Channel:,DRR:,DRR Mean (Ch):,T60 AHM:,T30 ISO:,T20 ISO:,T60 AHM Mean (Ch):,T30 ISO Mean (Ch):,T20 ISO Mean (Ch):,ISO AHM Ints:,FB DRR :,FB DRR Mean (Ch):,FB T60 AHM:,FB T30 ISO:,FB T20 ISO:,FB T60 AHM Mean (Ch):,FB T30 ISO Mean (Ch):,FB T20 ISO Mean (Ch):,DRR direct +:,DRR direct -:
1948,1,48000,councilchamber_s3_r1_ir_1_96000_1,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r1_ir_1_96000_1,28,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,1,48000,councilchamber_s3_r1_ir_1_96000_1,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r1_ir_1_96000_1,29,0,1.0,0,0,0.383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,1,48000,councilchamber_s3_r1_ir_1_96000_1,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r1_ir_1_96000_1,30,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,1,48000,councilchamber_s3_r1_ir_1_96000_2,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r1_ir_1_96000_2,1,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,1,48000,councilchamber_s3_r1_ir_1_96000_2,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r1_ir_1_96000_2,2,0,1.0,0,0,1.606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,1,48000,councilchamber_s3_r1_ir_1_96000_2,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r1_ir_1_96000_2,3,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,1,48000,councilchamber_s3_r1_ir_1_96000_2,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r1_ir_1_96000_2,4,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,1,48000,councilchamber_s3_r1_ir_1_96000_2,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r1_ir_1_96000_2,5,0,1.0,0,0,0.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,1,48000,councilchamber_s3_r1_ir_1_96000_2,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r1_ir_1_96000_2,6,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,1,48000,councilchamber_s3_r1_ir_1_96000_2,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r1_ir_1_96000_2,7,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,1,48000,councilchamber_s3_r1_ir_1_96000_2,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r1_ir_1_96000_2,8,0,1.0,0,0,0.7255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,1,48000,councilchamber_s3_r1_ir_1_96000_2,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r1_ir_1_96000_2,9,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,1,48000,councilchamber_s3_r1_ir_1_96000_2,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r1_ir_1_96000_2,10,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,48000,councilchamber_s3_r1_ir_1_96000_2,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r1_ir_1_96000_2,11,0,1.0,0,0,0.871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,48000,councilchamber_s3_r1_ir_1_96000_2,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r1_ir_1_96000_2,12,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,48000,councilchamber_s3_r1_ir_1_96000_2,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r1_ir_1_96000_2,13,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,48000,councilchamber_s3_r1_ir_1_96000_2,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r1_ir_1_96000_2,14,0,1.0,0,0,0.9485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,48000,councilchamber_s3_r1_ir_1_96000_2,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r1_ir_1_96000_2,15,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,48000,councilchamber_s3_r1_ir_1_96000_2,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r1_ir_1_96000_2,16,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,1,48000,councilchamber_s3_r1_ir_1_96000_2,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r1_ir_1_96000_2,17,0,1.0,0,0,0.929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,48000,councilchamber_s3_r1_ir_1_96000_2,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r1_ir_1_96000_2,18,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,1,48000,councilchamber_s3_r1_ir_1_96000_2,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r1_ir_1_96000_2,19,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,1,48000,councilchamber_s3_r1_ir_1_96000_2,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r1_ir_1_96000_2,20,0,1.0,0,0,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,1,48000,councilchamber_s3_r1_ir_1_96000_2,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r1_ir_1_96000_2,21,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,1,48000,councilchamber_s3_r1_ir_1_96000_2,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r1_ir_1_96000_2,22,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,1,48000,councilchamber_s3_r1_ir_1_96000_2,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r1_ir_1_96000_2,23,0,1.0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,1,48000,councilchamber_s3_r1_ir_1_96000_2,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r1_ir_1_96000_2,24,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,1,48000,councilchamber_s3_r1_ir_1_96000_2,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r1_ir_1_96000_2,25,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,1,48000,councilchamber_s3_r1_ir_1_96000_2,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r1_ir_1_96000_2,26,0,1.0,0,0,0.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,1,48000,councilchamber_s3_r1_ir_1_96000_2,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r1_ir_1_96000_2,27,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,1,48000,councilchamber_s3_r1_ir_1_96000_2,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r1_ir_1_96000_2,28,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,1,48000,councilchamber_s3_r1_ir_1_96000_2,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r1_ir_1_96000_2,29,0,1.0,0,0,0.394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,1,48000,councilchamber_s3_r1_ir_1_96000_2,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r1_ir_1_96000_2,30,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,1,48000,councilchamber_s3_r2_ir_1_96000_3,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r2_ir_1_96000_3,1,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,1,48000,councilchamber_s3_r2_ir_1_96000_3,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r2_ir_1_96000_3,2,0,1.0,0,0,1.0095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,1,48000,councilchamber_s3_r2_ir_1_96000_3,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r2_ir_1_96000_3,3,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,1,48000,councilchamber_s3_r2_ir_1_96000_3,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r2_ir_1_96000_3,4,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,1,48000,councilchamber_s3_r2_ir_1_96000_3,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r2_ir_1_96000_3,5,0,1.0,0,0,0.638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,1,48000,councilchamber_s3_r2_ir_1_96000_3,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r2_ir_1_96000_3,6,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,1,48000,councilchamber_s3_r2_ir_1_96000_3,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r2_ir_1_96000_3,7,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,1,48000,councilchamber_s3_r2_ir_1_96000_3,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r2_ir_1_96000_3,8,0,1.0,0,0,0.6495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,1,48000,councilchamber_s3_r2_ir_1_96000_3,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r2_ir_1_96000_3,9,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,1,48000,councilchamber_s3_r2_ir_1_96000_3,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r2_ir_1_96000_3,10,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,1,48000,councilchamber_s3_r2_ir_1_96000_3,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r2_ir_1_96000_3,11,0,1.0,0,0,0.835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,1,48000,councilchamber_s3_r2_ir_1_96000_3,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r2_ir_1_96000_3,12,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,1,48000,councilchamber_s3_r2_ir_1_96000_3,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r2_ir_1_96000_3,13,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,1,48000,councilchamber_s3_r2_ir_1_96000_3,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r2_ir_1_96000_3,14,0,1.0,0,0,0.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,1,48000,councilchamber_s3_r2_ir_1_96000_3,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r2_ir_1_96000_3,15,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,1,48000,councilchamber_s3_r2_ir_1_96000_3,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r2_ir_1_96000_3,16,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,1,48000,councilchamber_s3_r2_ir_1_96000_3,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r2_ir_1_96000_3,17,0,1.0,0,0,0.9385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,1,48000,councilchamber_s3_r2_ir_1_96000_3,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r2_ir_1_96000_3,18,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,1,48000,councilchamber_s3_r2_ir_1_96000_3,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r2_ir_1_96000_3,19,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,1,48000,councilchamber_s3_r2_ir_1_96000_3,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r2_ir_1_96000_3,20,0,1.0,0,0,0.9085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,1,48000,councilchamber_s3_r2_ir_1_96000_3,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r2_ir_1_96000_3,21,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,1,48000,councilchamber_s3_r2_ir_1_96000_3,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r2_ir_1_96000_3,22,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,1,48000,councilchamber_s3_r2_ir_1_96000_3,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r2_ir_1_96000_3,23,0,1.0,0,0,0.8235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,1,48000,councilchamber_s3_r2_ir_1_96000_3,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r2_ir_1_96000_3,24,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,1,48000,councilchamber_s3_r2_ir_1_96000_3,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r2_ir_1_96000_3,25,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,1,48000,councilchamber_s3_r2_ir_1_96000_3,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r2_ir_1_96000_3,26,0,1.0,0,0,0.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,1,48000,councilchamber_s3_r2_ir_1_96000_3,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r2_ir_1_96000_3,27,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,1,48000,councilchamber_s3_r2_ir_1_96000_3,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r2_ir_1_96000_3,28,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,1,48000,councilchamber_s3_r2_ir_1_96000_3,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r2_ir_1_96000_3,29,0,1.0,0,0,0.387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,1,48000,councilchamber_s3_r2_ir_1_96000_3,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s3_r2_ir_1_96000_3,30,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,48000,koli_summer_site4_4way_bformat_1,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_1,1,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,1,48000,koli_summer_site4_4way_bformat_1,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_1,2,0,1.0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,48000,koli_summer_site4_4way_bformat_1,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_1,3,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,1,48000,koli_summer_site4_4way_bformat_1,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_1,4,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,48000,koli_summer_site4_4way_bformat_1,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_1,5,0,1.0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,48000,koli_summer_site4_4way_bformat_1,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_1,6,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,48000,koli_summer_site4_4way_bformat_1,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_1,7,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,48000,koli_summer_site4_4way_bformat_1,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_1,8,0,1.0,0,0,0.513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1,48000,koli_summer_site4_4way_bformat_1,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_1,9,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,48000,koli_summer_site4_4way_bformat_1,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_1,10,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,48000,koli_summer_site4_4way_bformat_1,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_1,11,0,1.0,0,0,0.558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,48000,koli_summer_site4_4way_bformat_1,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_1,12,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,48000,koli_summer_site4_4way_bformat_1,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_1,13,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,1,48000,koli_summer_site4_4way_bformat_1,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_1,14,0,1.0,0,0,0.6455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,1,48000,koli_summer_site4_4way_bformat_1,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_1,15,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,1,48000,koli_summer_site4_4way_bformat_1,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_1,16,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,1,48000,koli_summer_site4_4way_bformat_1,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_1,17,0,1.0,0,0,1.1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,1,48000,koli_summer_site4_4way_bformat_1,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_1,18,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2029,1,48000,koli_summer_site4_4way_bformat_1,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_1,19,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,1,48000,koli_summer_site4_4way_bformat_1,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_1,20,0,1.0,0,0,0.911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,1,48000,koli_summer_site4_4way_bformat_1,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_1,21,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032,1,48000,koli_summer_site4_4way_bformat_1,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_1,22,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,1,48000,koli_summer_site4_4way_bformat_1,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_1,23,0,1.0,0,0,0.6095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034,1,48000,koli_summer_site4_4way_bformat_1,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_1,24,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,1,48000,koli_summer_site4_4way_bformat_1,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_1,25,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,1,48000,koli_summer_site4_4way_bformat_1,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_1,26,0,1.0,0,0,0.5015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,1,48000,koli_summer_site4_4way_bformat_1,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_1,27,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038,1,48000,koli_summer_site4_4way_bformat_1,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_1,28,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039,1,48000,koli_summer_site4_4way_bformat_1,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_1,29,0,1.0,0,0,0.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,1,48000,koli_summer_site4_4way_bformat_1,NAN,1,2,koli-national-park-summer,IR,koli_summer_site4_4way_bformat_1,30,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,1,48000,councilchamber_s2_r4_ir_1_96000_1,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s2_r4_ir_1_96000_1,1,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,1,48000,councilchamber_s2_r4_ir_1_96000_1,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s2_r4_ir_1_96000_1,2,0,1.0,0,0,1.6965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,1,48000,councilchamber_s2_r4_ir_1_96000_1,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s2_r4_ir_1_96000_1,3,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,1,48000,councilchamber_s2_r4_ir_1_96000_1,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s2_r4_ir_1_96000_1,4,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045,1,48000,councilchamber_s2_r4_ir_1_96000_1,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s2_r4_ir_1_96000_1,5,0,1.0,0,0,0.802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,1,48000,councilchamber_s2_r4_ir_1_96000_1,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s2_r4_ir_1_96000_1,6,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047,1,48000,councilchamber_s2_r4_ir_1_96000_1,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s2_r4_ir_1_96000_1,7,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,1,48000,councilchamber_s2_r4_ir_1_96000_1,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s2_r4_ir_1_96000_1,8,0,1.0,0,0,0.8025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049,1,48000,councilchamber_s2_r4_ir_1_96000_1,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s2_r4_ir_1_96000_1,9,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,1,48000,councilchamber_s2_r4_ir_1_96000_1,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s2_r4_ir_1_96000_1,10,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,1,48000,councilchamber_s2_r4_ir_1_96000_1,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s2_r4_ir_1_96000_1,11,0,1.0,0,0,0.8085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052,1,48000,councilchamber_s2_r4_ir_1_96000_1,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s2_r4_ir_1_96000_1,12,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053,1,48000,councilchamber_s2_r4_ir_1_96000_1,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s2_r4_ir_1_96000_1,13,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054,1,48000,councilchamber_s2_r4_ir_1_96000_1,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s2_r4_ir_1_96000_1,14,0,1.0,0,0,0.9145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,1,48000,councilchamber_s2_r4_ir_1_96000_1,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s2_r4_ir_1_96000_1,15,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2056,1,48000,councilchamber_s2_r4_ir_1_96000_1,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s2_r4_ir_1_96000_1,16,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,1,48000,councilchamber_s2_r4_ir_1_96000_1,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s2_r4_ir_1_96000_1,17,0,1.0,0,0,0.9295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,1,48000,councilchamber_s2_r4_ir_1_96000_1,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s2_r4_ir_1_96000_1,18,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,1,48000,councilchamber_s2_r4_ir_1_96000_1,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s2_r4_ir_1_96000_1,19,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,1,48000,councilchamber_s2_r4_ir_1_96000_1,NAN,1,2,york-guildhall-council-chamber,IR,councilchamber_s2_r4_ir_1_96000_1,20,0,1.0,0,0,0.9115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
